"","CT_ID_10","year","parcelpct","privateconflict","socdis","udensity","violence","ISD_nbhd","rperunit","udensity_lag1","udensity_lag2","parcelpct_lag1","parcelpct_lag2","rperunit_lag1","rperunit_lag2","medincome","udensity_lead1","udensity_lead2","parcelpct_lead1","parcelpct_lead2","rperunit_lead1","rperunit_lead2"
"25025020200-2016","25025020200","2016",0.124434389140271,7.1296540797465,6.07340903089517,0.026006711409396,10.2983892263005,4,0.483221476510067,0.0204935173567545,0.0149750415973378,0.0927601809954751,0.0769230769230769,0.436219155165203,0.134359400998336,75287,0.0392239561366512,NA,0.176470588235294,NA,0.722479966258962,NA
"25025020200-2017","25025020200","2017",0.176470588235294,3.9609189331925,6.86559281753367,0.0392239561366512,10.8265117507262,4,0.722479966258962,0.026006711409396,0.0204935173567545,0.124434389140271,0.0927601809954751,0.483221476510067,0.436219155165203,78616,NA,NA,NA,NA,NA,NA
"25025020301-2011","25025020301","2011",0.0172413793103448,3.07963044434668,13.6383633963924,0.000800640512409928,21.5574131104267,21,0,NA,NA,NA,NA,NA,NA,74000,0.00379362670713202,0.00893470790378007,0.0689655172413793,0.155172413793103,0,0.00893470790378007
"25025020301-2012","25025020301","2012",0.0689655172413793,1.91644308164048,12.6485243388271,0.00379362670713202,18.3978535837486,21,0,0.000800640512409928,NA,0.0172413793103448,NA,0,NA,74779,0.00893470790378007,0.00745257452574526,0.155172413793103,0.137931034482759,0.00893470790378007,0.0941734417344173
"25025020301-2013","25025020301","2013",0.155172413793103,4.21762969211303,15.6052298608182,0.00893470790378007,23.618726275833,21,0.00893470790378007,0.00379362670713202,0.000800640512409928,0.0689655172413793,0.0172413793103448,0,0,95080,0.00745257452574526,0.0235620235620236,0.137931034482759,0.258620689655172,0.0941734417344173,0.233541233541234
"25025020301-2014","25025020301","2014",0.137931034482759,4.23728813559322,22.8813559322034,0.00745257452574526,35.5932203389831,21,0.0941734417344173,0.00893470790378007,0.00379362670713202,0.155172413793103,0.0689655172413793,0.00893470790378007,0,106630,0.0235620235620236,0.0236933797909408,0.258620689655172,0.172413793103448,0.233541233541234,0.29616724738676
"25025020301-2015","25025020301","2015",0.258620689655172,2.9723991507431,10.1910828025478,0.0235620235620236,30.1486199575372,21,0.233541233541234,0.00745257452574526,0.00893470790378007,0.137931034482759,0.155172413793103,0.0941734417344173,0.00893470790378007,114643,0.0236933797909408,0.027027027027027,0.172413793103448,0.155172413793103,0.29616724738676,0.485793485793486
"25025020301-2016","25025020301","2016",0.172413793103448,3.39702760084926,14.4373673036093,0.0236933797909408,40.3397027600849,21,0.29616724738676,0.0235620235620236,0.00745257452574526,0.258620689655172,0.137931034482759,0.233541233541234,0.0941734417344173,116193,0.027027027027027,NA,0.155172413793103,NA,0.485793485793486,NA
"25025020301-2017","25025020301","2017",0.155172413793103,2.9723991507431,11.0403397027601,0.027027027027027,44.5859872611465,21,0.485793485793486,0.0236933797909408,0.0235620235620236,0.172413793103448,0.258620689655172,0.29616724738676,0.233541233541234,102650,NA,NA,NA,NA,NA,NA
"25025020302-2011","25025020302","2011",0.00657894736842105,7.46887966804979,14.1078838174274,0.00134952766531714,26.5560165975104,4,0.00539811066126856,NA,NA,NA,NA,NA,NA,93674,0.0054421768707483,0.0215827338129496,0.0197368421052632,0.0592105263157895,0.0312925170068027,0.0215827338129496
"25025020302-2012","25025020302","2012",0.0197368421052632,2.80898876404494,7.49063670411985,0.0054421768707483,29.9625468164794,4,0.0312925170068027,0.00134952766531714,NA,0.00657894736842105,NA,0.00539811066126856,NA,88750,0.0215827338129496,0.031437125748503,0.0592105263157895,0.0986842105263158,0.0215827338129496,0.25
"25025020302-2013","25025020302","2013",0.0592105263157895,9.04522613065327,29.1457286432161,0.0215827338129496,34.1708542713568,4,0.0215827338129496,0.0054421768707483,0.00134952766531714,0.0197368421052632,0.00657894736842105,0.0312925170068027,0.00539811066126856,88807,0.031437125748503,0.0449775112443778,0.0986842105263158,0.105263157894737,0.25,0.674662668665667
"25025020302-2014","25025020302","2014",0.0986842105263158,7.91295746785361,44.5103857566766,0.031437125748503,49.4559841740851,4,0.25,0.0215827338129496,0.0054421768707483,0.0592105263157895,0.0197368421052632,0.0215827338129496,0.0312925170068027,81680,0.0449775112443778,0.0584878744650499,0.105263157894737,0.125,0.674662668665667,1.25249643366619
"25025020302-2015","25025020302","2015",0.105263157894737,12.3339658444023,31.3092979127135,0.0449775112443778,36.0531309297913,4,0.674662668665667,0.031437125748503,0.0215827338129496,0.0986842105263158,0.0592105263157895,0.25,0.0215827338129496,92200,0.0584878744650499,0.0606488011283498,0.125,0.144736842105263,1.25249643366619,1.43723554301834
"25025020302-2016","25025020302","2016",0.125,11.3851992409867,14.2314990512334,0.0584878744650499,34.1555977229602,4,1.25249643366619,0.0449775112443778,0.031437125748503,0.105263157894737,0.0986842105263158,0.674662668665667,0.25,84777,0.0606488011283498,NA,0.144736842105263,NA,1.43723554301834,NA
"25025020302-2017","25025020302","2017",0.144736842105263,11.3851992409867,17.0777988614801,0.0606488011283498,37.9506641366224,4,1.43723554301834,0.0584878744650499,0.0449775112443778,0.125,0.105263157894737,1.25249643366619,0.674662668665667,94531,NA,NA,NA,NA,NA,NA
"25025020303-2011","25025020303","2011",0.0273972602739726,8.30670926517572,11.5015974440895,0.00232288037166086,58.14696485623,21,0,NA,NA,NA,NA,NA,NA,91136,0.00170551449687322,0.0120680197476687,0.0205479452054795,0.116438356164384,0.00113700966458215,0.00274273176083379
"25025020303-2012","25025020303","2012",0.0205479452054795,9.17694293088615,13.478634929739,0.00170551449687322,42.7301405219386,21,0.00113700966458215,0.00232288037166086,NA,0.0273972602739726,NA,0,NA,83701,0.0120680197476687,0.00748262960983431,0.116438356164384,0.0753424657534247,0.00274273176083379,0.0117584179583111
"25025020303-2013","25025020303","2013",0.116438356164384,6.71516508114158,26.0212646894236,0.0120680197476687,78.0637940682708,21,0.00274273176083379,0.00170551449687322,0.00232288037166086,0.0205479452054795,0.0273972602739726,0.00113700966458215,0,75341,0.00748262960983431,0.0121642169285352,0.0753424657534247,0.13013698630137,0.0117584179583111,0.0451089711099848
"25025020303-2014","25025020303","2014",0.0753424657534247,8.37385197190708,21.8800648298217,0.00748262960983431,68.8816855753647,21,0.0117584179583111,0.0120680197476687,0.00170551449687322,0.116438356164384,0.0205479452054795,0.00274273176083379,0.00113700966458215,85119,0.0121642169285352,0.0185,0.13013698630137,0.150684931506849,0.0451089711099848,0.0775
"25025020303-2015","25025020303","2015",0.13013698630137,9.16710319539026,14.9292823467784,0.0121642169285352,66.7888947092719,21,0.0451089711099848,0.00748262960983431,0.0120680197476687,0.0753424657534247,0.116438356164384,0.0117584179583111,0.00274273176083379,81607,0.0185,0.027302174919019,0.150684931506849,0.184931506849315,0.0775,0.205923183711245
"25025020303-2016","25025020303","2016",0.150684931506849,11.2624410686223,15.9769512833944,0.0185,62.5982189628077,21,0.0775,0.0121642169285352,0.00748262960983431,0.13013698630137,0.0753424657534247,0.0451089711099848,0.0117584179583111,79010,0.027302174919019,NA,0.184931506849315,NA,0.205923183711245,NA
"25025020303-2017","25025020303","2017",0.184931506849315,8.90518596123625,19.9057097957046,0.027302174919019,74.3844944997381,21,0.205923183711245,0.0185,0.0121642169285352,0.150684931506849,0.13013698630137,0.0775,0.0451089711099848,91964,NA,NA,NA,NA,NA,NA
"25025030100-2011","25025030100","2011",0.0152671755725191,13.3399209486166,6.42292490118577,0.00294767870302137,8.89328063241107,16,0,NA,NA,NA,NA,NA,NA,55278,0.00662251655629139,0.00446760982874162,0.0267175572519084,0.0229007633587786,0,0.147431124348474
"25025030100-2012","25025030100","2012",0.0267175572519084,7.31930466605673,4.11710887465691,0.00662251655629139,12.3513266239707,16,0,0.00294767870302137,NA,0.0152671755725191,NA,0,NA,57902,0.00446760982874162,0.00755857898715042,0.0229007633587786,0.0381679389312977,0.147431124348474,0.258503401360544
"25025030100-2013","25025030100","2013",0.0229007633587786,7.90330079033008,6.50860065086006,0.00446760982874162,17.6662017666202,16,0.147431124348474,0.00662251655629139,0.00294767870302137,0.0267175572519084,0.0152671755725191,0,0,63750,0.00755857898715042,0.0132352941176471,0.0381679389312977,0.0648854961832061,0.258503401360544,0.475
"25025030100-2014","25025030100","2014",0.0381679389312977,3.65965233302836,6.86184812442818,0.00755857898715042,11.8938700823422,16,0.258503401360544,0.00446760982874162,0.00662251655629139,0.0229007633587786,0.0267175572519084,0.147431124348474,0,68350,0.0132352941176471,0.0203045685279188,0.0648854961832061,0.083969465648855,0.475,0.720812182741117
"25025030100-2015","25025030100","2015",0.0648854961832061,4.8780487804878,5.7649667405765,0.0132352941176471,6.20842572062084,16,0.475,0.00755857898715042,0.00446760982874162,0.0381679389312977,0.0229007633587786,0.258503401360544,0.147431124348474,76458,0.0203045685279188,0.0331219168428471,0.083969465648855,0.125954198473282,0.720812182741117,1.31782945736434
"25025030100-2016","25025030100","2016",0.083969465648855,6.20842572062084,3.10421286031042,0.0203045685279188,8.42572062084257,16,0.720812182741117,0.0132352941176471,0.00755857898715042,0.0648854961832061,0.0381679389312977,0.475,0.258503401360544,86667,0.0331219168428471,NA,0.125954198473282,NA,1.31782945736434,NA
"25025030100-2017","25025030100","2017",0.125954198473282,6.20842572062084,3.54767184035477,0.0331219168428471,4.8780487804878,16,1.31782945736434,0.0203045685279188,0.0132352941176471,0.083969465648855,0.0648854961832061,0.720812182741117,0.475,91477,NA,NA,NA,NA,NA,NA
"25025030200-2011","25025030200","2011",0.0121457489878543,5.46448087431694,3.64298724954463,0.00278035217794254,12.1432908318154,16,0,NA,NA,NA,NA,NA,NA,56082,0.00642201834862385,0.00288184438040346,0.0283400809716599,0.0121457489878543,0.00642201834862385,0.0134486071085495
"25025030200-2012","25025030200","2012",0.0283400809716599,6.84150513112885,3.42075256556442,0.00642201834862385,12.5427594070696,16,0.00642201834862385,0.00278035217794254,NA,0.0121457489878543,NA,0,NA,68140,0.00288184438040346,0.0126353790613718,0.0121457489878543,0.0566801619433198,0.0134486071085495,0.036101083032491
"25025030200-2013","25025030200","2013",0.0121457489878543,6.90448791714614,6.90448791714614,0.00288184438040346,18.9873417721519,16,0.0134486071085495,0.00642201834862385,0.00278035217794254,0.0283400809716599,0.0121457489878543,0.00642201834862385,0,67258,0.0126353790613718,0.0120036934441367,0.0566801619433198,0.0404858299595142,0.036101083032491,0.0997229916897507
"25025030200-2014","25025030200","2014",0.0566801619433198,8.30367734282325,13.0486358244365,0.0126353790613718,13.6417556346382,16,0.036101083032491,0.00288184438040346,0.00642201834862385,0.0121457489878543,0.0283400809716599,0.0134486071085495,0.00642201834862385,72554,0.0120036934441367,0.0209723546234509,0.0404858299595142,0.0728744939271255,0.0997229916897507,0.428026692087703
"25025030200-2015","25025030200","2015",0.0404858299595142,9.428403064231,7.66057748968768,0.0120036934441367,11.1962286387743,16,0.0997229916897507,0.0126353790613718,0.00288184438040346,0.0566801619433198,0.0121457489878543,0.036101083032491,0.0134486071085495,76667,0.0209723546234509,0.032377428307123,0.0728744939271255,0.121457489878543,0.428026692087703,1.02867715078631
"25025030200-2016","25025030200","2016",0.0728744939271255,8.83912787271656,11.1962286387743,0.0209723546234509,15.3211549793754,16,0.428026692087703,0.0120036934441367,0.0126353790613718,0.0404858299595142,0.0566801619433198,0.0997229916897507,0.036101083032491,81607,0.032377428307123,NA,0.121457489878543,NA,1.02867715078631,NA
"25025030200-2017","25025030200","2017",0.121457489878543,9.428403064231,9.428403064231,0.032377428307123,20.6246317030053,16,1.02867715078631,0.0209723546234509,0.0120036934441367,0.0728744939271255,0.0404858299595142,0.428026692087703,0.0997229916897507,88690,NA,NA,NA,NA,NA,NA
"25025030300-2011","25025030300","2011",0.017910447761194,11.0987791342952,27.7469478357381,0.00253324889170361,82.3159452460229,11,0.0012666244458518,NA,NA,NA,NA,NA,NA,122309,0.00402227722772277,0.00459558823529412,0.0328358208955224,0.026865671641791,0.0167079207920792,0.0260416666666667
"25025030300-2012","25025030300","2012",0.0328358208955224,9.1726288754357,22.0143093010457,0.00402227722772277,51.1832691249312,11,0.0167079207920792,0.00253324889170361,NA,0.017910447761194,NA,0.0012666244458518,NA,123386,0.00459558823529412,0.0066006600660066,0.026865671641791,0.0417910447761194,0.0260416666666667,0.078007800780078
"25025030300-2013","25025030300","2013",0.026865671641791,8.70985302123027,35.383777898748,0.00459558823529412,67.3199056432589,11,0.0260416666666667,0.00402227722772277,0.00253324889170361,0.0328358208955224,0.017910447761194,0.0167079207920792,0.0012666244458518,104154,0.0066006600660066,0.0125689760882894,0.0417910447761194,0.0805970149253731,0.078007800780078,0.173513182096873
"25025030300-2014","25025030300","2014",0.0417910447761194,12.9449838187702,60.5897159295218,0.0066006600660066,108.054656598346,11,0.078007800780078,0.00459558823529412,0.00402227722772277,0.026865671641791,0.0328358208955224,0.0260416666666667,0.0167079207920792,100278,0.0125689760882894,0.0200250312891114,0.0805970149253731,0.125373134328358,0.173513182096873,0.249061326658323
"25025030300-2015","25025030300","2015",0.0805970149253731,12.1820136151917,48.1906126836259,0.0125689760882894,112.86277319957,11,0.173513182096873,0.0066006600660066,0.00459558823529412,0.0417910447761194,0.026865671641791,0.078007800780078,0.0260416666666667,102277,0.0200250312891114,0.0278551532033426,0.125373134328358,0.137313432835821,0.249061326658323,0.460848034664191
"25025030300-2016","25025030300","2016",0.125373134328358,15.0483697599427,40.1289860265138,0.0200250312891114,108.025797205303,11,0.249061326658323,0.0125689760882894,0.0066006600660066,0.0805970149253731,0.0417910447761194,0.173513182096873,0.078007800780078,112639,0.0278551532033426,NA,0.137313432835821,NA,0.460848034664191,NA
"25025030300-2017","25025030300","2017",0.137313432835821,12.5403081332856,34.9337155141526,0.0278551532033426,107.309208169115,11,0.460848034664191,0.0200250312891114,0.0125689760882894,0.125373134328358,0.0805970149253731,0.249061326658323,0.173513182096873,116538,NA,NA,NA,NA,NA,NA
"25025030400-2011","25025030400","2011",0.0168539325842697,11.2219451371571,9.97506234413965,0.00375469336670839,30.3408146300914,16,0.00563204005006258,NA,NA,NA,NA,NA,NA,60603,0.00496277915632754,0.0113278791692889,0.0224719101123595,0.0449438202247191,0.0372208436724566,0.0302076777847703
"25025030400-2012","25025030400","2012",0.0224719101123595,8.11437403400309,8.50077279752705,0.00496277915632754,21.2519319938176,16,0.0372208436724566,0.00375469336670839,NA,0.0168539325842697,NA,0.00563204005006258,NA,67292,0.0113278791692889,0.00889453621346887,0.0449438202247191,0.0393258426966292,0.0302076777847703,0.198221092757306
"25025030400-2013","25025030400","2013",0.0449438202247191,7.28527607361963,11.1196319018405,0.0113278791692889,20.3220858895706,16,0.0302076777847703,0.00496277915632754,0.00375469336670839,0.0224719101123595,0.0168539325842697,0.0372208436724566,0.00563204005006258,72111,0.00889453621346887,0.021978021978022,0.0393258426966292,0.0926966292134832,0.198221092757306,0.39010989010989
"25025030400-2014","25025030400","2014",0.0393258426966292,9.48699929725931,11.9465917076599,0.00889453621346887,20.3794799718904,16,0.198221092757306,0.0113278791692889,0.00496277915632754,0.0449438202247191,0.0224719101123595,0.0302076777847703,0.0372208436724566,67367,0.021978021978022,0.0228365384615385,0.0926966292134832,0.0955056179775281,0.39010989010989,0.531850961538462
"25025030400-2015","25025030400","2015",0.0926966292134832,3.64033491081179,8.73680378594831,0.021978021978022,17.8376410629778,16,0.39010989010989,0.00889453621346887,0.0113278791692889,0.0393258426966292,0.0449438202247191,0.198221092757306,0.0302076777847703,74868,0.0228365384615385,0.03394877903514,0.0955056179775281,0.140449438202247,0.531850961538462,1.17867778439547
"25025030400-2016","25025030400","2016",0.0955056179775281,6.18856934838005,6.91663633054241,0.0228365384615385,13.1052056789225,16,0.531850961538462,0.021978021978022,0.00889453621346887,0.0926966292134832,0.0393258426966292,0.39010989010989,0.198221092757306,86512,0.03394877903514,NA,0.140449438202247,NA,1.17867778439547,NA
